,symbol,historical
332,AAPL,"{'date': '2019-03-11', 'open': 175.49, 'high': 179.12, 'low': 175.35, 'close': 178.9, 'adjClose': 176.11, 'volume': 32011000.0, 'unadjustedVolume': 32011000.0, 'change': 3.41, 'changePercent': 1.943, 'vwap': 177.79, 'label': 'March 11, 19', 'changeOverTime': 0.01943}"
333,AAPL,"{'date': '2019-03-08', 'open': 170.32, 'high': 173.07, 'low': 169.5, 'close': 172.91, 'adjClose': 170.22, 'volume': 23999400.0, 'unadjustedVolume': 23999400.0, 'change': 2.59, 'changePercent': 1.521, 'vwap': 171.82667, 'label': 'March 08, 19', 'changeOverTime': 0.01521}"
334,AAPL,"{'date': '2019-03-07', 'open': 173.87, 'high': 174.44, 'low': 172.02, 'close': 172.5, 'adjClose': 169.81, 'volume': 24796400.0, 'unadjustedVolume': 24796400.0, 'change': -1.37, 'changePercent': -0.788, 'vwap': 172.98667, 'label': 'March 07, 19', 'changeOverTime': -0.00788}"
335,AAPL,"{'date': '2019-03-06', 'open': 174.67, 'high': 175.49, 'low': 173.94, 'close': 174.52, 'adjClose': 171.8, 'volume': 20810400.0, 'unadjustedVolume': 20810400.0, 'change': -0.15, 'changePercent': -0.086, 'vwap': 174.65, 'label': 'March 06, 19', 'changeOverTime': -0.00086}"
336,AAPL,"{'date': '2019-03-05', 'open': 175.94, 'high': 176.0, 'low': 174.54, 'close': 175.53, 'adjClose': 172.79, 'volume': 19737400.0, 'unadjustedVolume': 19737400.0, 'change': -0.41, 'changePercent': -0.233, 'vwap': 175.35667, 'label': 'March 05, 19', 'changeOverTime': -0.00233}"
337,AAPL,"{'date': '2019-03-04', 'open': 175.69, 'high': 177.75, 'low': 173.97, 'close': 175.85, 'adjClose': 173.11, 'volume': 27436200.0, 'unadjustedVolume': 27436200.0, 'change': 0.16, 'changePercent': 0.091, 'vwap': 175.85667, 'label': 'March 04, 19', 'changeOverTime': 0.00091}"
338,AAPL,"{'date': '2019-03-01', 'open': 174.28, 'high': 175.15, 'low': 172.89, 'close': 174.97, 'adjClose': 172.24, 'volume': 25886200.0, 'unadjustedVolume': 25886200.0, 'change': 0.69, 'changePercent': 0.396, 'vwap': 174.33667, 'label': 'March 01, 19', 'changeOverTime': 0.00396}"
339,AAPL,"{'date': '2019-02-28', 'open': 174.32, 'high': 174.91, 'low': 172.92, 'close': 173.15, 'adjClose': 170.45, 'volume': 28215400.0, 'unadjustedVolume': 28215400.0, 'change': -1.17, 'changePercent': -0.671, 'vwap': 173.66, 'label': 'February 28, 19', 'changeOverTime': -0.00671}"
340,AAPL,"{'date': '2019-02-27', 'open': 173.21, 'high': 175.0, 'low': 172.73, 'close': 174.87, 'adjClose': 172.14, 'volume': 27835400.0, 'unadjustedVolume': 27835400.0, 'change': 1.66, 'changePercent': 0.958, 'vwap': 174.2, 'label': 'February 27, 19', 'changeOverTime': 0.00958}"
341,AAPL,"{'date': '2019-02-26', 'open': 173.71, 'high': 175.3, 'low': 173.17, 'close': 174.33, 'adjClose': 171.61, 'volume': 17070200.0, 'unadjustedVolume': 17070200.0, 'change': 0.62, 'changePercent': 0.357, 'vwap': 174.26667, 'label': 'February 26, 19', 'changeOverTime': 0.00357}"
342,AAPL,"{'date': '2019-02-25', 'open': 174.16, 'high': 175.87, 'low': 173.95, 'close': 174.23, 'adjClose': 171.51, 'volume': 21873400.0, 'unadjustedVolume': 21873400.0, 'change': 0.07, 'changePercent': 0.04, 'vwap': 174.68333, 'label': 'February 25, 19', 'changeOverTime': 0.0004}"
343,AAPL,"{'date': '2019-02-22', 'open': 171.58, 'high': 173.0, 'low': 171.38, 'close': 172.97, 'adjClose': 170.27, 'volume': 18913200.0, 'unadjustedVolume': 18913200.0, 'change': 1.39, 'changePercent': 0.81, 'vwap': 172.45, 'label': 'February 22, 19', 'changeOverTime': 0.0081}"
344,AAPL,"{'date': '2019-02-21', 'open': 171.8, 'high': 172.37, 'low': 170.3, 'close': 171.06, 'adjClose': 168.39, 'volume': 17249700.0, 'unadjustedVolume': 17249700.0, 'change': -0.74, 'changePercent': -0.431, 'vwap': 171.24333, 'label': 'February 21, 19', 'changeOverTime': -0.00431}"
345,AAPL,"{'date': '2019-02-20', 'open': 171.19, 'high': 173.32, 'low': 170.99, 'close': 172.03, 'adjClose': 169.35, 'volume': 26114400.0, 'unadjustedVolume': 26114400.0, 'change': 0.84, 'changePercent': 0.491, 'vwap': 172.11333, 'label': 'February 20, 19', 'changeOverTime': 0.00491}"
346,AAPL,"{'date': '2019-02-19', 'open': 169.71, 'high': 171.44, 'low': 169.49, 'close': 170.93, 'adjClose': 168.27, 'volume': 18972800.0, 'unadjustedVolume': 18972800.0, 'change': 1.22, 'changePercent': 0.719, 'vwap': 170.62, 'label': 'February 19, 19', 'changeOverTime': 0.00719}"
347,AAPL,"{'date': '2019-02-15', 'open': 171.25, 'high': 171.7, 'low': 169.75, 'close': 170.42, 'adjClose': 167.76, 'volume': 24626800.0, 'unadjustedVolume': 24626800.0, 'change': -0.83, 'changePercent': -0.485, 'vwap': 170.62333, 'label': 'February 15, 19', 'changeOverTime': -0.00485}"
348,AAPL,"{'date': '2019-02-14', 'open': 169.71, 'high': 171.26, 'low': 169.38, 'close': 170.8, 'adjClose': 168.14, 'volume': 21835700.0, 'unadjustedVolume': 21835700.0, 'change': 1.09, 'changePercent': 0.642, 'vwap': 170.48, 'label': 'February 14, 19', 'changeOverTime': 0.00642}"
349,AAPL,"{'date': '2019-02-13', 'open': 171.39, 'high': 172.48, 'low': 169.92, 'close': 170.18, 'adjClose': 167.53, 'volume': 22490200.0, 'unadjustedVolume': 22490200.0, 'change': -1.21, 'changePercent': -0.706, 'vwap': 170.86, 'label': 'February 13, 19', 'changeOverTime': -0.00706}"
350,AAPL,"{'date': '2019-02-12', 'open': 170.1, 'high': 171.0, 'low': 169.7, 'close': 170.89, 'adjClose': 168.23, 'volume': 22283500.0, 'unadjustedVolume': 22283500.0, 'change': 0.79, 'changePercent': 0.464, 'vwap': 170.53, 'label': 'February 12, 19', 'changeOverTime': 0.00464}"
351,AAPL,"{'date': '2019-02-11', 'open': 171.05, 'high': 171.21, 'low': 169.25, 'close': 169.43, 'adjClose': 166.79, 'volume': 20993400.0, 'unadjustedVolume': 20993400.0, 'change': -1.62, 'changePercent': -0.947, 'vwap': 169.96333, 'label': 'February 11, 19', 'changeOverTime': -0.00947}"
352,AAPL,"{'date': '2019-02-08', 'open': 168.99, 'high': 170.66, 'low': 168.42, 'close': 170.41, 'adjClose': 167.75, 'volume': 23820000.0, 'unadjustedVolume': 23820000.0, 'change': 1.42, 'changePercent': 0.84, 'vwap': 169.83, 'label': 'February 08, 19', 'changeOverTime': 0.0084}"
353,AAPL,"{'date': '2019-02-07', 'open': 172.4, 'high': 173.94, 'low': 170.34, 'close': 170.94, 'adjClose': 167.56, 'volume': 31741700.0, 'unadjustedVolume': 31741700.0, 'change': -1.46, 'changePercent': -0.847, 'vwap': 171.74, 'label': 'February 07, 19', 'changeOverTime': -0.00847}"
354,AAPL,"{'date': '2019-02-06', 'open': 174.65, 'high': 175.57, 'low': 172.85, 'close': 174.24, 'adjClose': 170.79, 'volume': 28239600.0, 'unadjustedVolume': 28239600.0, 'change': -0.41, 'changePercent': -0.235, 'vwap': 174.22, 'label': 'February 06, 19', 'changeOverTime': -0.00235}"
355,AAPL,"{'date': '2019-02-05', 'open': 172.86, 'high': 175.08, 'low': 172.35, 'close': 174.18, 'adjClose': 170.73, 'volume': 36101600.0, 'unadjustedVolume': 36101600.0, 'change': 1.32, 'changePercent': 0.764, 'vwap': 173.87, 'label': 'February 05, 19', 'changeOverTime': 0.00764}"
356,AAPL,"{'date': '2019-02-04', 'open': 167.41, 'high': 171.66, 'low': 167.28, 'close': 171.25, 'adjClose': 167.86, 'volume': 31495500.0, 'unadjustedVolume': 31495500.0, 'change': 3.84, 'changePercent': 2.294, 'vwap': 170.06333, 'label': 'February 04, 19', 'changeOverTime': 0.02294}"
357,AAPL,"{'date': '2019-02-01', 'open': 166.96, 'high': 168.98, 'low': 165.93, 'close': 166.52, 'adjClose': 163.22, 'volume': 32668100.0, 'unadjustedVolume': 32668100.0, 'change': -0.44, 'changePercent': -0.264, 'vwap': 167.14333, 'label': 'February 01, 19', 'changeOverTime': -0.00264}"
358,AAPL,"{'date': '2019-01-31', 'open': 166.11, 'high': 169.0, 'low': 164.56, 'close': 166.44, 'adjClose': 163.15, 'volume': 40739600.0, 'unadjustedVolume': 40739600.0, 'change': 0.33, 'changePercent': 0.199, 'vwap': 166.66667, 'label': 'January 31, 19', 'changeOverTime': 0.00199}"
359,AAPL,"{'date': '2019-01-30', 'open': 163.25, 'high': 166.15, 'low': 160.23, 'close': 165.25, 'adjClose': 161.98, 'volume': 61109800.0, 'unadjustedVolume': 61109800.0, 'change': 2.0, 'changePercent': 1.225, 'vwap': 163.87667, 'label': 'January 30, 19', 'changeOverTime': 0.01225}"
360,AAPL,"{'date': '2019-01-29', 'open': 156.25, 'high': 158.13, 'low': 154.11, 'close': 154.68, 'adjClose': 151.62, 'volume': 41587200.0, 'unadjustedVolume': 41587200.0, 'change': -1.57, 'changePercent': -1.005, 'vwap': 155.64, 'label': 'January 29, 19', 'changeOverTime': -0.01005}"
361,AAPL,"{'date': '2019-01-28', 'open': 155.79, 'high': 156.33, 'low': 153.66, 'close': 156.3, 'adjClose': 153.21, 'volume': 26192100.0, 'unadjustedVolume': 26192100.0, 'change': 0.51, 'changePercent': 0.327, 'vwap': 155.43, 'label': 'January 28, 19', 'changeOverTime': 0.00327}"
362,AAPL,"{'date': '2019-01-25', 'open': 155.48, 'high': 158.13, 'low': 154.32, 'close': 157.76, 'adjClose': 154.64, 'volume': 33535500.0, 'unadjustedVolume': 33535500.0, 'change': 2.28, 'changePercent': 1.466, 'vwap': 156.73667, 'label': 'January 25, 19', 'changeOverTime': 0.01466}"
363,AAPL,"{'date': '2019-01-24', 'open': 154.11, 'high': 154.48, 'low': 151.74, 'close': 152.7, 'adjClose': 149.68, 'volume': 25441500.0, 'unadjustedVolume': 25441500.0, 'change': -1.41, 'changePercent': -0.915, 'vwap': 152.97333, 'label': 'January 24, 19', 'changeOverTime': -0.00915}"
364,AAPL,"{'date': '2019-01-23', 'open': 154.15, 'high': 155.14, 'low': 151.7, 'close': 153.92, 'adjClose': 150.87, 'volume': 23130600.0, 'unadjustedVolume': 23130600.0, 'change': -0.23, 'changePercent': -0.149, 'vwap': 153.58667, 'label': 'January 23, 19', 'changeOverTime': -0.00149}"
365,AAPL,"{'date': '2019-01-22', 'open': 156.41, 'high': 156.73, 'low': 152.62, 'close': 153.3, 'adjClose': 150.27, 'volume': 30394000.0, 'unadjustedVolume': 30394000.0, 'change': -3.11, 'changePercent': -1.988, 'vwap': 154.21667, 'label': 'January 22, 19', 'changeOverTime': -0.01988}"
366,AAPL,"{'date': '2019-01-18', 'open': 157.5, 'high': 157.88, 'low': 155.98, 'close': 156.82, 'adjClose': 153.72, 'volume': 33751000.0, 'unadjustedVolume': 33751000.0, 'change': -0.68, 'changePercent': -0.432, 'vwap': 156.89333, 'label': 'January 18, 19', 'changeOverTime': -0.00432}"
367,AAPL,"{'date': '2019-01-17', 'open': 154.2, 'high': 157.66, 'low': 153.26, 'close': 155.86, 'adjClose': 152.78, 'volume': 29821200.0, 'unadjustedVolume': 29821200.0, 'change': 1.66, 'changePercent': 1.077, 'vwap': 155.59333, 'label': 'January 17, 19', 'changeOverTime': 0.01077}"
368,AAPL,"{'date': '2019-01-16', 'open': 153.08, 'high': 155.88, 'low': 153.0, 'close': 154.94, 'adjClose': 151.87, 'volume': 30569700.0, 'unadjustedVolume': 30569700.0, 'change': 1.86, 'changePercent': 1.215, 'vwap': 154.60667, 'label': 'January 16, 19', 'changeOverTime': 0.01215}"
369,AAPL,"{'date': '2019-01-15', 'open': 150.27, 'high': 153.39, 'low': 150.05, 'close': 153.07, 'adjClose': 150.04, 'volume': 28710900.0, 'unadjustedVolume': 28710900.0, 'change': 2.8, 'changePercent': 1.863, 'vwap': 152.17, 'label': 'January 15, 19', 'changeOverTime': 0.01863}"
370,AAPL,"{'date': '2019-01-14', 'open': 150.85, 'high': 151.27, 'low': 149.22, 'close': 150.0, 'adjClose': 147.03, 'volume': 32439200.0, 'unadjustedVolume': 32439200.0, 'change': -0.85, 'changePercent': -0.563, 'vwap': 150.16333, 'label': 'January 14, 19', 'changeOverTime': -0.00563}"
371,AAPL,"{'date': '2019-01-11', 'open': 152.88, 'high': 153.7, 'low': 151.51, 'close': 152.29, 'adjClose': 149.28, 'volume': 27023200.0, 'unadjustedVolume': 27023200.0, 'change': -0.59, 'changePercent': -0.386, 'vwap': 152.5, 'label': 'January 11, 19', 'changeOverTime': -0.00386}"
372,AAPL,"{'date': '2019-01-10', 'open': 152.5, 'high': 153.97, 'low': 150.86, 'close': 153.8, 'adjClose': 150.76, 'volume': 35780700.0, 'unadjustedVolume': 35780700.0, 'change': 1.3, 'changePercent': 0.852, 'vwap': 152.87667, 'label': 'January 10, 19', 'changeOverTime': 0.00852}"
373,AAPL,"{'date': '2019-01-09', 'open': 151.29, 'high': 154.53, 'low': 149.63, 'close': 153.31, 'adjClose': 150.28, 'volume': 45099100.0, 'unadjustedVolume': 45099100.0, 'change': 2.02, 'changePercent': 1.335, 'vwap': 152.49, 'label': 'January 09, 19', 'changeOverTime': 0.01335}"
374,AAPL,"{'date': '2019-01-08', 'open': 149.56, 'high': 151.82, 'low': 148.52, 'close': 150.75, 'adjClose': 147.77, 'volume': 41025300.0, 'unadjustedVolume': 41025300.0, 'change': 1.19, 'changePercent': 0.796, 'vwap': 150.36333, 'label': 'January 08, 19', 'changeOverTime': 0.00796}"
375,AAPL,"{'date': '2019-01-07', 'open': 148.7, 'high': 148.83, 'low': 145.9, 'close': 147.93, 'adjClose': 145.0, 'volume': 54777800.0, 'unadjustedVolume': 54777800.0, 'change': -0.77, 'changePercent': -0.518, 'vwap': 147.55333, 'label': 'January 07, 19', 'changeOverTime': -0.00518}"
376,AAPL,"{'date': '2019-01-04', 'open': 144.53, 'high': 148.55, 'low': 143.8, 'close': 148.26, 'adjClose': 145.33, 'volume': 58607100.0, 'unadjustedVolume': 58607100.0, 'change': 3.73, 'changePercent': 2.581, 'vwap': 146.87, 'label': 'January 04, 19', 'changeOverTime': 0.02581}"
377,AAPL,"{'date': '2019-01-03', 'open': 143.98, 'high': 145.72, 'low': 142.0, 'close': 142.19, 'adjClose': 139.38, 'volume': 91312200.0, 'unadjustedVolume': 91312200.0, 'change': -1.79, 'changePercent': -1.243, 'vwap': 143.30333, 'label': 'January 03, 19', 'changeOverTime': -0.01243}"
378,AAPL,"{'date': '2019-01-02', 'open': 154.89, 'high': 158.85, 'low': 154.23, 'close': 157.92, 'adjClose': 154.79, 'volume': 37039700.0, 'unadjustedVolume': 37039700.0, 'change': 3.03, 'changePercent': 1.956, 'vwap': 157.0, 'label': 'January 02, 19', 'changeOverTime': 0.01956}"
379,AAPL,"{'date': '2018-12-31', 'open': 158.53, 'high': 159.36, 'low': 156.48, 'close': 157.74, 'adjClose': 154.62, 'volume': 35003500.0, 'unadjustedVolume': 35003500.0, 'change': -0.79, 'changePercent': -0.498, 'vwap': 157.86, 'label': 'December 31, 18', 'changeOverTime': -0.00498}"
380,AAPL,"{'date': '2018-12-28', 'open': 157.5, 'high': 158.52, 'low': 154.55, 'close': 156.23, 'adjClose': 153.14, 'volume': 42291400.0, 'unadjustedVolume': 42291400.0, 'change': -1.27, 'changePercent': -0.806, 'vwap': 156.43333, 'label': 'December 28, 18', 'changeOverTime': -0.00806}"
381,AAPL,"{'date': '2018-12-27', 'open': 155.84, 'high': 156.77, 'low': 150.07, 'close': 156.15, 'adjClose': 153.06, 'volume': 53117100.0, 'unadjustedVolume': 53117100.0, 'change': 0.31, 'changePercent': 0.199, 'vwap': 154.33, 'label': 'December 27, 18', 'changeOverTime': 0.00199}"
382,AAPL,"{'date': '2018-12-26', 'open': 148.3, 'high': 157.23, 'low': 146.72, 'close': 157.17, 'adjClose': 154.06, 'volume': 58582500.0, 'unadjustedVolume': 58582500.0, 'change': 8.87, 'changePercent': 5.981, 'vwap': 153.70667, 'label': 'December 26, 18', 'changeOverTime': 0.05981}"
383,AAPL,"{'date': '2018-12-24', 'open': 148.15, 'high': 151.55, 'low': 146.59, 'close': 146.83, 'adjClose': 143.92, 'volume': 37169200.0, 'unadjustedVolume': 37169200.0, 'change': -1.32, 'changePercent': -0.891, 'vwap': 148.32333, 'label': 'December 24, 18', 'changeOverTime': -0.00891}"
384,AAPL,"{'date': '2018-12-21', 'open': 156.86, 'high': 158.16, 'low': 149.63, 'close': 150.73, 'adjClose': 147.75, 'volume': 95744600.0, 'unadjustedVolume': 95744600.0, 'change': -6.13, 'changePercent': -3.908, 'vwap': 152.84, 'label': 'December 21, 18', 'changeOverTime': -0.03908}"
385,AAPL,"{'date': '2018-12-20', 'open': 160.4, 'high': 162.11, 'low': 155.3, 'close': 156.83, 'adjClose': 153.73, 'volume': 64773000.0, 'unadjustedVolume': 64773000.0, 'change': -3.57, 'changePercent': -2.226, 'vwap': 158.08, 'label': 'December 20, 18', 'changeOverTime': -0.02226}"
386,AAPL,"{'date': '2018-12-19', 'open': 166.0, 'high': 167.45, 'low': 159.09, 'close': 160.89, 'adjClose': 157.71, 'volume': 49047300.0, 'unadjustedVolume': 49047300.0, 'change': -5.11, 'changePercent': -3.078, 'vwap': 162.47667, 'label': 'December 19, 18', 'changeOverTime': -0.03078}"
387,AAPL,"{'date': '2018-12-18', 'open': 165.38, 'high': 167.53, 'low': 164.39, 'close': 166.07, 'adjClose': 162.78, 'volume': 33841500.0, 'unadjustedVolume': 33841500.0, 'change': 0.69, 'changePercent': 0.417, 'vwap': 165.99667, 'label': 'December 18, 18', 'changeOverTime': 0.00417}"
388,AAPL,"{'date': '2018-12-17', 'open': 165.45, 'high': 168.35, 'low': 162.73, 'close': 163.94, 'adjClose': 160.7, 'volume': 44287900.0, 'unadjustedVolume': 44287900.0, 'change': -1.51, 'changePercent': -0.913, 'vwap': 165.00667, 'label': 'December 17, 18', 'changeOverTime': -0.00913}"
389,AAPL,"{'date': '2018-12-14', 'open': 169.0, 'high': 169.08, 'low': 165.28, 'close': 165.48, 'adjClose': 162.21, 'volume': 40703700.0, 'unadjustedVolume': 40703700.0, 'change': -3.52, 'changePercent': -2.083, 'vwap': 166.61333, 'label': 'December 14, 18', 'changeOverTime': -0.02083}"
390,AAPL,"{'date': '2018-12-13', 'open': 170.49, 'high': 172.57, 'low': 169.55, 'close': 170.95, 'adjClose': 167.57, 'volume': 31898600.0, 'unadjustedVolume': 31898600.0, 'change': 0.46, 'changePercent': 0.27, 'vwap': 171.02333, 'label': 'December 13, 18', 'changeOverTime': 0.0027}"
391,AAPL,"{'date': '2018-12-12', 'open': 170.4, 'high': 171.92, 'low': 169.02, 'close': 169.1, 'adjClose': 165.75, 'volume': 35627700.0, 'unadjustedVolume': 35627700.0, 'change': -1.3, 'changePercent': -0.763, 'vwap': 170.01333, 'label': 'December 12, 18', 'changeOverTime': -0.00763}"
392,AAPL,"{'date': '2018-12-11', 'open': 171.66, 'high': 171.79, 'low': 167.0, 'close': 168.63, 'adjClose': 165.29, 'volume': 47281700.0, 'unadjustedVolume': 47281700.0, 'change': -3.03, 'changePercent': -1.765, 'vwap': 169.14, 'label': 'December 11, 18', 'changeOverTime': -0.01765}"
393,AAPL,"{'date': '2018-12-10', 'open': 165.0, 'high': 170.09, 'low': 163.33, 'close': 169.6, 'adjClose': 166.24, 'volume': 62026000.0, 'unadjustedVolume': 62026000.0, 'change': 4.6, 'changePercent': 2.788, 'vwap': 167.67333, 'label': 'December 10, 18', 'changeOverTime': 0.02788}"
394,AAPL,"{'date': '2018-12-07', 'open': 173.49, 'high': 174.49, 'low': 168.3, 'close': 168.49, 'adjClose': 165.16, 'volume': 42281600.0, 'unadjustedVolume': 42281600.0, 'change': -5.0, 'changePercent': -2.882, 'vwap': 170.42667, 'label': 'December 07, 18', 'changeOverTime': -0.02882}"
395,AAPL,"{'date': '2018-12-06', 'open': 171.76, 'high': 174.78, 'low': 170.42, 'close': 174.72, 'adjClose': 171.26, 'volume': 43098400.0, 'unadjustedVolume': 43098400.0, 'change': 2.96, 'changePercent': 1.723, 'vwap': 173.30667, 'label': 'December 06, 18', 'changeOverTime': 0.01723}"
396,AAPL,"{'date': '2018-12-04', 'open': 180.95, 'high': 182.39, 'low': 176.27, 'close': 176.69, 'adjClose': 173.19, 'volume': 41344300.0, 'unadjustedVolume': 41344300.0, 'change': -4.26, 'changePercent': -2.354, 'vwap': 178.45, 'label': 'December 04, 18', 'changeOverTime': -0.02354}"
397,AAPL,"{'date': '2018-12-03', 'open': 184.46, 'high': 184.94, 'low': 181.21, 'close': 184.82, 'adjClose': 181.16, 'volume': 40802500.0, 'unadjustedVolume': 40802500.0, 'change': 0.36, 'changePercent': 0.195, 'vwap': 183.65667, 'label': 'December 03, 18', 'changeOverTime': 0.00195}"
398,AAPL,"{'date': '2018-11-30', 'open': 180.29, 'high': 180.33, 'low': 177.03, 'close': 178.58, 'adjClose': 175.05, 'volume': 39531500.0, 'unadjustedVolume': 39531500.0, 'change': -1.71, 'changePercent': -0.948, 'vwap': 178.64667, 'label': 'November 30, 18', 'changeOverTime': -0.00948}"
399,AAPL,"{'date': '2018-11-29', 'open': 182.66, 'high': 182.8, 'low': 177.7, 'close': 179.55, 'adjClose': 176.0, 'volume': 41770000.0, 'unadjustedVolume': 41770000.0, 'change': -3.11, 'changePercent': -1.703, 'vwap': 180.01667, 'label': 'November 29, 18', 'changeOverTime': -0.01703}"
400,AAPL,"{'date': '2018-11-28', 'open': 176.73, 'high': 181.29, 'low': 174.93, 'close': 180.94, 'adjClose': 177.36, 'volume': 46062500.0, 'unadjustedVolume': 46062500.0, 'change': 4.21, 'changePercent': 2.382, 'vwap': 179.05333, 'label': 'November 28, 18', 'changeOverTime': 0.02382}"
401,AAPL,"{'date': '2018-11-27', 'open': 171.51, 'high': 174.77, 'low': 170.88, 'close': 174.24, 'adjClose': 170.79, 'volume': 41387400.0, 'unadjustedVolume': 41387400.0, 'change': 2.73, 'changePercent': 1.592, 'vwap': 173.29667, 'label': 'November 27, 18', 'changeOverTime': 0.01592}"
402,AAPL,"{'date': '2018-11-26', 'open': 174.24, 'high': 174.95, 'low': 170.26, 'close': 174.62, 'adjClose': 171.16, 'volume': 44998500.0, 'unadjustedVolume': 44998500.0, 'change': 0.38, 'changePercent': 0.218, 'vwap': 173.27667, 'label': 'November 26, 18', 'changeOverTime': 0.00218}"
403,AAPL,"{'date': '2018-11-23', 'open': 174.94, 'high': 176.6, 'low': 172.1, 'close': 172.29, 'adjClose': 168.88, 'volume': 23624000.0, 'unadjustedVolume': 23624000.0, 'change': -2.65, 'changePercent': -1.515, 'vwap': 173.66333, 'label': 'November 23, 18', 'changeOverTime': -0.01515}"
